Data;Abertura;Máxima;Mínima;Fechamento;SAR Parabólico (0,2 0,02);HiLo Activator [3];Média Móvel E [20];Média Móvel E [200];TR - Pontos de Decisão
3/12/21 16:05;5569,5;5570;5569,5;5570;5566,56;5568,5;5568,1;5571,2;5620
3/12/21 16:05;5569;5569,5;5569;5569,5;5566,5;5567,67;5567,9;5571,22;5620
3/12/21 16:04;5568,5;5569;5568,5;5569;5569,38;5567,17;5567,73;5571,23;5620
3/12/21 16:04;5568;5568,5;5568;5568,5;5569,44;5567;5567,59;5571,26;5620
3/12/21 16:04;5567,5;5568;5566,5;5568;5569,5;5568,33;5567,5;5571,28;5620
3/12/21 16:04;5567,5;5567,5;5567;5567;5566,22;5568,83;5567,44;5571,32;5620
3/12/21 16:04;5568;5568;5567,5;5567,5;5565,77;5569;5567,49;5571,36;5620
3/12/21 16:02;5568,5;5569,5;5568;5568;5565,26;5568;5567,49;5571,4;5620
3/12/21 16:02;5568,5;5569;5568,5;5569;5564,85;5567,5;5567,44;5571,43;5620
3/12/21 16:02;5568;5568,5;5568;5568,5;5564,53;5567;5567,27;5571,46;5620
3/12/21 16:02;5567,5;5568;5567,5;5568;5564,31;5566,17;5567,14;5571,49;5620
3/12/21 16:02;5567;5567,5;5567;5567,5;5564,18;5565,67;5567,05;5571,52;5620
3/12/21 16:02;5566,5;5567;5566,5;5567;5564,12;5565,5;5567;5571,56;5620
3/12/21 16:01;5566;5566,5;5565;5566,5;5564,06;5565,67;5567;5571,61;5620
3/12/21 16:01;5566;5567;5565,5;5565,5;5564;5565,17;5567,06;5571,66;5620
3/12/21 16:01;5566;5566,5;5566;5566,5;5566,56;5564,67;5567,22;5571,72;5620
3/12/21 16:00;5565,5;5566;5565,5;5566;5567,2;5564,5;5567,3;5571,77;5620
3/12/21 16:00;5565;5565,5;5564;5565,5;5568;5565,5;5567,43;5571,83;5620
3/12/21 16:00;5565;5565;5564,5;5564,5;5568,76;5566;5567,64;5571,89;5620
3/12/21 16:00;5565,5;5565,5;5565;5565;5569,48;5566,5;5567,97;5571,97;5620
3/12/21 16:00;5566;5566;5565,5;5565,5;5570,13;5567;5568,28;5572,04;5620
3/12/21 16:00;5566,5;5566,5;5566;5566;5570,69;5567,5;5568,57;5572,11;5620
3/12/21 16:00;5567;5567;5566,5;5566,5;5571,16;5568;5568,84;5572,17;5620
3/12/21 16:00;5567,5;5567,5;5567;5567;5571,52;5568,5;5569,09;5572,22;5620
3/12/21 16:00;5568;5568;5567,5;5567,5;5571,77;5569;5569,31;5572,28;5620
3/12/21 16:00;5568,5;5568,5;5568;5568;5571,93;5569,5;5569,5;5572,32;5620
3/12/21 16:00;5569;5569;5568,5;5568,5;5572;5570,17;5569,66;5572,37;5620
3/12/21 16:00;5569,5;5569,5;5569;5569;5568,83;5571;5569,78;5572,41;5620
3/12/21 16:00;5570;5570;5569,5;5569,5;5568,55;5571,5;5569,87;5572,44;5620
3/12/21 15:59;5570,5;5571;5570;5570;5568,25;5571,5;5569,9;5572,47;5620
3/12/21 15:59;5571;5572;5570,5;5570,5;5567,93;5570,17;5569,89;5572,49;5620
3/12/21 15:59;5571;5571,5;5570,5;5571,5;5567,7;5569,83;5569,83;5572,51;5620
3/12/21 15:58;5570,5;5571;5570;5571;5567,56;5569,5;5569,65;5572,53;5620
3/12/21 15:58;5570;5570,5;5570;5570,5;5567,5;5568,67;5569,51;5572,54;5620
3/12/21 15:58;5569,5;5570;5569,5;5570;5570,38;5568,17;5569,41;5572,56;5620
3/12/21 15:58;5569;5569,5;5569;5569,5;5570,44;5568;5569,35;5572,59;5620
3/12/21 15:58;5568,5;5569;5567,5;5569;5570,5;5569,33;5569,33;5572,62;5620
3/12/21 15:58;5568,5;5568,5;5568;5568;5567,39;5569,83;5569,36;5572,65;5620
3/12/21 15:58;5569;5569;5568,5;5568,5;5567,04;5570;5569,51;5572,7;5620
3/12/21 15:57;5569,5;5570,5;5569;5569;5566,66;5568,5;5569,61;5572,74;5620
3/12/21 15:57;5569,5;5570;5569,5;5570;5566,37;5568;5569,68;5572,78;5620
3/12/21 15:54;5569;5569,5;5568;5569,5;5566,17;5567,83;5569,64;5572,81;5620
3/12/21 15:54;5568,5;5569;5568;5569;5566,05;5567,17;5569,66;5572,84;5620
3/12/21 15:54;5568;5568,5;5568;5568,5;5566;5566,67;5569,73;5572,88;5620
3/12/21 15:54;5567,5;5568;5567,5;5568;5568,39;5566,5;5569,86;5572,92;5620
3/12/21 15:53;5567;5567,5;5566;5567,5;5568,99;5567,67;5570,05;5572,97;5620
3/12/21 15:53;5567;5567,5;5566,5;5566,5;5569,61;5568;5570,32;5573,03;5620
3/12/21 15:53;5567,5;5567,5;5567;5567;5570,27;5568,5;5570,73;5573,09;5620
3/12/21 15:53;5568;5568;5567,5;5567,5;5570,96;5569,17;5571,12;5573,16;5620
3/12/21 15:53;5568,5;5568,5;5568;5568;5571,7;5569,67;5571,5;5573,21;5620
3/12/21 15:53;5569;5569;5568,5;5568,5;5572,5;5570,17;5571,87;5573,27;5620
3/12/21 15:52;5569,5;5570;5569;5569;5573,26;5570,5;5572,22;5573,31;5620
3/12/21 15:52;5570;5570;5569,5;5569,5;5573,98;5571;5572,56;5573,36;5620
3/12/21 15:52;5570,5;5570,5;5570;5570;5574,63;5571,5;5572,88;5573,4;5620
3/12/21 15:52;5571;5571;5570,5;5570,5;5575,19;5572;5573,19;5573,43;5620
3/12/21 15:52;5571,5;5571,5;5571;5571;5575,66;5572,5;5573,47;5573,46;5620
3/12/21 15:52;5572;5572;5571,5;5571,5;5576,02;5573;5573,73;5573,48;5620
3/12/21 15:52;5572,5;5572,5;5572;5572;5576,27;5573,5;5573,96;5573,5;5620
3/12/21 15:52;5573;5573;5572,5;5572,5;5576,43;5574,17;5574,17;5573,52;5620
3/12/21 15:52;5573,5;5573,5;5573;5573;5576,5;5574,67;5574,35;5573,53;5620
3/12/21 15:52;5574;5574;5573,5;5573,5;5573,33;5575,5;5574,49;5573,53;5620
3/12/21 15:51;5574,5;5575;5574;5574;5573,05;5575,83;5574,59;5573,53;5620
3/12/21 15:51;5575;5575;5574,5;5574,5;5572,75;5576;5574,65;5573,53;5620
3/12/21 15:49;5575,5;5576,5;5575;5575;5572,43;5574,83;5574,67;5573,52;5620
3/12/21 15:49;5575,5;5576;5575,5;5576;5572,2;5574,33;5574,64;5573,5;5620
3/12/21 15:48;5575;5575,5;5575;5575,5;5572,06;5573,83;5574,49;5573,48;5620
3/12/21 15:47;5574,5;5575;5574;5575;5572;5573,17;5574,39;5573,46;5620
3/12/21 15:47;5574;5574,5;5574;5574,5;5575,06;5572,67;5574,32;5573,44;5620
3/12/21 15:46;5573,5;5574;5573,5;5574;5575,48;5572,5;5574,3;5573,43;5620
3/12/21 15:44;5573;5573,5;5572;5573,5;5575,96;5573,83;5574,33;5573,43;5620
3/12/21 15:43;5573;5573,5;5572,5;5572,5;5576,34;5574,17;5574,42;5573,43;5620
3/12/21 15:43;5573,5;5574;5573;5573;5576,63;5574,5;5574,62;5573,44;5620
3/12/21 15:43;5574;5574;5573,5;5573,5;5576,83;5575,33;5574,8;5573,44;5620
3/12/21 15:42;5574,5;5574,5;5574;5574;5576,95;5575,83;5574,93;5573,44;5620
3/12/21 15:42;5575;5575;5574,5;5574,5;5577;5576;5575,03;5573,43;5620
3/12/21 15:42;5575,5;5576,5;5575;5575;5574,32;5576,17;5575,09;5573,42;5620
3/12/21 15:41;5575,5;5576;5574,5;5576;5574,03;5576,33;5575,09;5573,41;5620
3/12/21 15:41;5575,5;5575,5;5575;5575;5573,69;5576,5;5575;5573,38;5620
3/12/21 15:40;5576;5577;5575,5;5575,5;5573,33;5575,17;5575;5573,37;5620
3/12/21 15:40;5576;5576,5;5576;5576,5;5573,05;5575;5574,95;5573,34;5620
3/12/21 15:40;5575,5;5576;5574,5;5576;5572,75;5575,17;5574,78;5573,31;5620
3/12/21 15:40;5575,5;5576,5;5575;5575;5572,43;5574,67;5574,65;5573,29;5620
3/12/21 15:39;5575,5;5576;5575,5;5576;5572,2;5574,17;5574,62;5573,27;5620
3/12/21 15:39;5575;5575,5;5575;5575,5;5572,06;5573,67;5574,47;5573,24;5620
3/12/21 15:39;5574,5;5575;5573,5;5575;5572;5573,17;5574,36;5573,22;5620
3/12/21 15:39;5574;5574,5;5574;5574,5;5575,18;5572,67;5574,3;5573,2;5620
3/12/21 15:39;5573,5;5574;5573,5;5574;5575,7;5572,5;5574,28;5573,19;5620
3/12/21 15:38;5573;5573,5;5572;5573,5;5576,3;5573,5;5574,31;5573,18;5620
3/12/21 15:38;5573;5573;5572,5;5572,5;5576,82;5574;5574,39;5573,18;5620
3/12/21 15:38;5573,5;5573,5;5573;5573;5577,25;5574,5;5574,59;5573,18;5620
3/12/21 15:37;5574;5574;5573,5;5573,5;5577,57;5575;5574,76;5573,18;5620
3/12/21 15:37;5574,5;5574,5;5574;5574;5577,8;5575,83;5574,89;5573,18;5620
3/12/21 15:37;5575;5575;5574,5;5574,5;5577,94;5576,33;5574,98;5573,17;5620
3/12/21 15:37;5575,5;5575,5;5575;5575;5578;5577,17;5575,03;5573,16;5620
3/12/21 15:34;5576;5577;5575,5;5575,5;5575,47;5577,33;5575,04;5573,14;5620
3/12/21 15:34;5576,5;5576,5;5576;5576;5574,91;5577,5;5574,99;5573,12;5620
3/12/21 15:33;5577;5578;5576,5;5576,5;5574,24;5576,5;5574,88;5573,09;5620
3/12/21 15:33;5577;5577,5;5577;5577,5;5573,61;5576;5574,71;5573,05;5620
3/12/21 15:33;5576,5;5577;5576,5;5577;5573,06;5575,5;5574,42;5573,01;5620
3/12/21 15:33;5576;5576,5;5576;5576,5;5572,59;5575;5574,14;5572,97;5620
3/12/21 15:33;5575,5;5576;5575,5;5576;5572,22;5574,5;5573,9;5572,93;5620
3/12/21 15:33;5575;5575,5;5575;5575,5;5571,93;5574;5573,67;5572,9;5620
3/12/21 15:33;5574,5;5575;5574,5;5575;5571,74;5573,5;5573,48;5572,88;5620
3/12/21 15:33;5574;5574,5;5574;5574,5;5571,62;5572,67;5573,32;5572,86;5620
3/12/21 15:33;5573,5;5574;5573,5;5574;5571,5;5572,17;5573,2;5572,84;5620
3/12/21 15:32;5573;5573,5;5573;5573,5;5571,5;5572;5573,11;5572,83;5620
3/12/21 15:32;5572,5;5573;5571,5;5573;5571,46;5573,33;5573,07;5572,82;5620
3/12/21 15:32;5572,5;5572,5;5572;5572;5571,33;5573,83;5573,08;5572,82;5620
3/12/21 15:32;5573;5573;5572,5;5572,5;5571,2;5574;5573,2;5572,83;5620
3/12/21 15:30;5573,5;5574,5;5573;5573;5571,06;5572,67;5573,27;5572,83;5620
3/12/21 15:30;5573,5;5574;5573,5;5574;5571;5572,5;5573,3;5572,83;5620
3/12/21 15:29;5573;5573,5;5572;5573,5;5574;5572,67;5573,22;5572,82;5620
3/12/21 15:28;5573;5574;5572,5;5572,5;5574,17;5572,17;5573,19;5572,81;5620
3/12/21 15:28;5573;5573,5;5573;5573,5;5574,45;5571,67;5573,27;5572,81;5620
3/12/21 15:27;5572,5;5573;5572,5;5573;5574,75;5571,5;5573,24;5572,81;5620
3/12/21 15:26;5572;5572,5;5571;5572,5;5575,07;5572,83;5573,27;5572,8;5620
3/12/21 15:26;5572;5572;5571,5;5571,5;5575,3;5573,33;5573,35;5572,81;5620
3/12/21 15:25;5572,5;5572,5;5572;5572;5575,44;5573,83;5573,54;5572,82;5620
3/12/21 15:23;5573;5574;5572,5;5572,5;5575,5;5574,33;5573,71;5572,83;5620
3/12/21 15:23;5573,5;5573,5;5573;5573;5572,62;5574,83;5573,83;5572,83;5620
3/12/21 15:22;5574;5574;5573,5;5573,5;5572,56;5575;5573,92;5572,83;5620
3/12/21 15:22;5574,5;5575,5;5574;5574;5572,5;5573,17;5573,97;5572,82;5620
3/12/21 15:22;5574,5;5575;5573,5;5575;5575,2;5573;5573,96;5572,81;5620
3/12/21 15:21;5574;5574,5;5573,5;5574,5;5575,5;5573;5573,85;5572,79;5620
3/12/21 15:21;5573,5;5574;5572,5;5574;5575,84;5574,33;5573,79;5572,77;5620
3/12/21 15:21;5573,5;5573,5;5573;5573;5576,08;5574,83;5573,76;5572,76;5620
3/12/21 15:20;5574;5574;5573,5;5573,5;5576,25;5575,17;5573,84;5572,76;5620
3/12/21 15:19;5574,5;5575,5;5574;5574;5576,42;5575,33;5573,88;5572,75;5620
3/12/21 15:18;5574,5;5575;5573,5;5575;5576,61;5575,5;5573,87;5572,74;5620
3/12/21 15:17;5574,5;5575;5574;5574;5576,72;5575,5;5573,75;5572,72;5620
3/12/21 15:16;5575;5576;5574,5;5574,5;5576,83;5575,33;5573,72;5572,7;5620
3/12/21 15:16;5575;5575,5;5574;5575,5;5576,95;5575,83;5573,64;5572,68;5620
3/12/21 15:16;5575;5575;5574,5;5574,5;5577;5576,33;5573,44;5572,66;5620
3/12/21 15:16;5575,5;5575,5;5575;5575;5574,84;5576,5;5573,33;5572,64;5620
3/12/21 15:16;5576;5577;5575,5;5575,5;5574,3;5575,5;5573,16;5572,61;5620
3/12/21 15:16;5576;5576,5;5576;5576,5;5573,75;5575;5572,91;5572,58;5620
3/12/21 15:16;5575,5;5576;5575,5;5576;5573,19;5574,5;5572,53;5572,55;5620
3/12/21 15:16;5575;5575,5;5575;5575,5;5572,61;5573,83;5572,17;5572,51;5620
3/12/21 15:16;5574,5;5575;5574,5;5575;5572,01;5573,33;5571,82;5572,48;5620
3/12/21 15:16;5574;5574,5;5574;5574,5;5571,39;5572,83;5571,48;5572,46;5620
3/12/21 15:16;5573,5;5574;5573;5574;5570,74;5572,5;5571,16;5572,43;5620
3/12/21 15:16;5573;5573,5;5573;5573,5;5570,04;5571,83;5570,86;5572,42;5620
3/12/21 15:16;5572,5;5573;5572,5;5573;5569,39;5571,33;5570,59;5572,41;5620
3/12/21 15:16;5572;5572,5;5572;5572,5;5568,8;5570,83;5570,33;5572,4;5620
3/12/21 15:15;5571,5;5572;5571;5572;5568,28;5570,5;5570,1;5572,4;5620
3/12/21 15:15;5571;5571,5;5571;5571,5;5567,84;5569,83;5569,91;5572,4;5620
3/12/21 15:15;5570,5;5571;5570,5;5571;5567,49;5569;5569,74;5572,41;5620
3/12/21 15:15;5570;5570,5;5570;5570,5;5567,23;5568,5;5569,6;5572,43;5620
3/12/21 15:14;5569,5;5570;5569;5570;5567,06;5568,5;5569,51;5572,45;5620
3/12/21 15:13;5569;5569,5;5568;5569,5;5566,87;5568,67;5569,46;5572,47;5620
3/12/21 15:12;5569;5570;5568,5;5568,5;5566,67;5568,17;5569,45;5572,5;5620
3/12/21 15:12;5569;5569,5;5569;5569,5;5566,55;5567,67;5569,56;5572,54;5620
3/12/21 15:12;5568,5;5569;5568,5;5569;5566,5;5567,33;5569,56;5572,57;5620
3/12/21 15:12;5568;5568,5;5567;5568,5;5569;5567,17;5569,62;5572,61;5620
3/12/21 15:12;5568;5569;5567,5;5567,5;5569,06;5567;5569,74;5572,65;5620
3/12/21 15:11;5568;5568,5;5567,5;5568,5;5569,7;5567;5569,97;5572,7;5620
3/12/21 15:11;5567,5;5568;5566,5;5568;5570,5;5568;5570,13;5572,74;5620
3/12/21 15:11;5567,5;5567,5;5567;5567;5571,26;5568,5;5570,35;5572,79;5620
3/12/21 15:11;5568;5568;5567,5;5567,5;5571,98;5569;5570,71;5572,85;5620
3/12/21 15:11;5568,5;5568,5;5568;5568;5572,63;5569,5;5571,04;5572,9;5620
3/12/21 15:11;5569;5569;5568,5;5568,5;5573,19;5570,17;5571,36;5572,95;5620
3/12/21 15:11;5569,5;5569,5;5569;5569;5573,66;5570,67;5571,66;5573;5620
3/12/21 15:11;5570;5570;5569,5;5569,5;5574,02;5571,17;5571,94;5573,04;5620
3/12/21 15:10;5570,5;5571;5570;5570;5574,27;5571,5;5572,2;5573,07;5620
3/12/21 15:10;5571;5571;5570,5;5570,5;5574,43;5572;5572,43;5573,1;5620
3/12/21 15:10;5571,5;5571,5;5571;5571;5574,5;5572,5;5572,64;5573,13;5620
3/12/21 15:10;5572;5572;5571,5;5571,5;5571,3;5573,33;5572,81;5573,15;5620
3/12/21 15:10;5572,5;5572,5;5572;5572;5571,16;5573,83;5572,95;5573,17;5620
3/12/21 15:10;5573;5573;5572,5;5572,5;5571,02;5574,33;5573,05;5573,18;5620
3/12/21 15:10;5573,5;5574,5;5573;5573;5570,88;5573;5573,11;5573,19;5620
3/12/21 15:09;5573,5;5574;5572,5;5574;5570,73;5573,17;5573,12;5573,19;5620
3/12/21 15:08;5573,5;5574,5;5573;5573;5570,57;5572,67;5573,02;5573,18;5620
3/12/21 15:08;5573,5;5574;5573,5;5574;5570,5;5572,17;5573,03;5573,18;5620
3/12/21 15:08;5573;5573,5;5573;5573,5;5574,05;5571,33;5572,92;5573,17;5620
3/12/21 15:08;5572,5;5573;5571,5;5573;5574,28;5571,17;5572,86;5573,17;5620
3/12/21 15:08;5572;5572,5;5572;5572,5;5574,52;5571;5572,85;5573,17;5620
3/12/21 15:05;5571,5;5572;5570,5;5572;5574,77;5572,33;5572,88;5573,18;5620
3/12/21 15:05;5571,5;5571,5;5571;5571;5574,93;5572,83;5572,98;5573,19;5620
3/12/21 15:05;5572;5572;5571,5;5571,5;5575;5573,33;5573,19;5573,21;5620
3/12/21 15:04;5572,5;5573,5;5572;5572;5571,83;5573,83;5573,36;5573,23;5620
3/12/21 15:04;5573;5573;5572,5;5572,5;5571,55;5574,33;5573,51;5573,24;5620
3/12/21 15:04;5573,5;5573,5;5573;5573;5571,25;5574,5;5573,61;5573,25;5620
3/12/21 15:04;5574;5575;5573,5;5573,5;5570,93;5573,33;5573,68;5573,25;5620
3/12/21 15:04;5574;5574,5;5574;5574,5;5570,7;5572,83;5573,7;5573,25;5620
3/12/21 15:04;5573,5;5574;5573,5;5574;5570,56;5572,33;5573,61;5573,24;5620
3/12/21 15:03;5573;5573,5;5572,5;5573,5;5570,5;5571,67;5573,57;5573,23;5620
3/12/21 15:03;5572,5;5573;5572,5;5573;5573,68;5571,17;5573,58;5573,23;5620
3/12/21 15:03;5572;5572,5;5572;5572,5;5574,2;5571;5573,64;5573,23;5620
3/12/21 15:03;5571,5;5572;5570,5;5572;5574,8;5572;5573,76;5573,24;5620
3/12/21 15:03;5571,5;5571,5;5571;5571;5575,32;5572,5;5573,94;5573,25;5620
3/12/21 15:03;5572;5572;5571,5;5571,5;5575,75;5573;5574,25;5573,27;5620
3/12/21 15:03;5572,5;5572,5;5572;5572;5576,07;5573,5;5574,54;5573,29;5620
3/12/21 15:03;5573;5573;5572,5;5572,5;5576,3;5574,17;5574,81;5573,3;5620
3/12/21 15:02;5573,5;5573,5;5573;5573;5576,44;5574,83;5575,05;5573,31;5620
3/12/21 15:02;5574;5574;5573,5;5573,5;5576,5;5575,67;5575,27;5573,31;5620
3/12/21 15:02;5574,5;5575;5574;5574;5573,43;5576;5575,45;5573,31;5620
3/12/21 15:02;5575;5575,5;5574,5;5574,5;5573,16;5576;5575,61;5573,31;5620
3/12/21 15:01;5575,5;5576,5;5575;5575;5572,87;5575;5575,72;5573,29;5620
3/12/21 15:01;5575,5;5576;5575,5;5576;5572,67;5574,5;5575,8;5573,28;5620
3/12/21 15:01;5575;5575,5;5575;5575,5;5572,55;5573,67;5575,78;5573,25;5620
3/12/21 15:01;5574,5;5575;5574,5;5575;5572,5;5573,17;5575,81;5573,23;5620
3/12/21 15:00;5574;5574,5;5574;5574,5;5574,92;5573;5575,89;5573,21;5620
3/12/21 15:00;5573,5;5574;5572,5;5574;5575,53;5574;5576,04;5573,2;5620
3/12/21 15:00;5573,5;5573,5;5573;5573;5576,16;5574,5;5576,26;5573,19;5620
3/12/21 15:00;5574;5574;5573,5;5573,5;5576,83;5575;5576,6;5573,19;5620
3/12/21 15:00;5574,5;5574,5;5574;5574;5577,53;5575,5;5576,92;5573,19;5620
3/12/21 15:00;5575;5575;5574,5;5574,5;5578,2;5576;5577,23;5573,18;5620
3/12/21 15:00;5575,5;5575,5;5575;5575;5578,81;5576,5;5577,52;5573,17;5620
3/12/21 15:00;5576;5576;5575,5;5575,5;5579,35;5577;5577,79;5573,15;5620
3/12/21 15:00;5576,5;5576,5;5576;5576;5579,81;5577,83;5578,03;5573,12;5620
3/12/21 15:00;5577;5577;5576,5;5576,5;5580,17;5578,33;5578,24;5573,09;5620
3/12/21 15:00;5577,5;5577,5;5577;5577;5580,45;5578,5;5578,42;5573,06;5620
3/12/21 15:00;5578;5579;5577,5;5577,5;5580,75;5578,33;5578,57;5573,02;5620
3/12/21 15:00;5578;5578,5;5577;5578,5;5581,07;5578,5;5578,69;5572,98;5620
3/12/21 15:00;5578;5578;5577,5;5577,5;5581,3;5579;5578,71;5572,92;5620
3/12/21 15:00;5578,5;5578,5;5578;5578;5581,44;5579,5;5578,83;5572,87;5620
3/12/21 15:00;5579;5579;5578,5;5578,5;5581,5;5580,33;5578,92;5572,82;5620
3/12/21 15:00;5579,5;5579,5;5579;5579;5578,64;5580,83;5578,96;5572,77;5620
3/12/21 15:00;5580;5580;5579,5;5579,5;5578,46;5581;5578,96;5572,7;5620
3/12/21 15:00;5580,5;5581,5;5580;5580;5578,26;5579,33;5578,9;5572,63;5620
3/12/21 14:59;5580,5;5581;5579,5;5581;5578,15;5579,17;5578,79;5572,56;5620
3/12/21 14:59;5580;5580,5;5580;5580,5;5578,1;5579;5578,55;5572,48;5620
3/12/21 14:59;5579,5;5580;5578,5;5580;5578,05;5580;5578,35;5572,39;5620
3/12/21 14:59;5579,5;5580,5;5579;5579;5578;5579,83;5578,18;5572,32;5620
3/12/21 14:59;5579,5;5580;5579,5;5580;5580,45;5580;5578,09;5572,25;5620
3/12/21 14:58;5579;5579,5;5578;5579,5;5580,5;5580,17;5577,89;5572,17;5620
3/12/21 14:58;5579;5580;5578,5;5578,5;5578,5;5580;5577,72;5572,1;5620
3/12/21 14:57;5579,5;5580,5;5579;5579;5578;5578,67;5577,64;5572,04;5620
3/12/21 14:57;5579,5;5580;5579,5;5580;5578;5578,5;5577,49;5571,97;5620
3/12/21 14:57;5579;5579,5;5578;5579,5;5577,87;5578,67;5577,23;5571,88;5620
3/12/21 14:57;5579;5580;5578,5;5578,5;5577,34;5578,33;5576,99;5571,81;5620
3/12/21 14:57;5579;5579,5;5579;5579,5;5576,8;5577,83;5576,83;5571,74;5620
3/12/21 14:57;5578,5;5579;5578,5;5579;5576,25;5577,17;5576,55;5571,66;5620
3/12/21 14:54;5578;5578,5;5577,5;5578,5;5575,68;5576,5;5576,29;5571,59;5620
3/12/21 14:54;5577,5;5578;5577,5;5578;5575,17;5576;5576,06;5571,52;5620
3/12/21 14:53;5577;5577,5;5576,5;5577,5;5574,73;5576;5575,86;5571,45;5620
3/12/21 14:51;5576,5;5577;5575,5;5577;5574,2;5576,17;5575,68;5571,39;5620
3/12/21 14:51;5576,5;5577,5;5576;5576;5573,58;5576;5575,54;5571,34;5620
3/12/21 14:51;5576,5;5577;5576,5;5577;5573,02;5575,5;5575,5;5571,29;5620
3/12/21 14:51;5576;5576,5;5576;5576,5;5572,54;5575;5575,34;5571,23;5620
3/12/21 14:50;5575,5;5576;5575,5;5576;5572,16;5574,5;5575,21;5571,18;5620
3/12/21 14:50;5575;5575,5;5575;5575,5;5571,87;5573,83;5575,13;5571,13;5620
3/12/21 14:50;5574,5;5575;5574,5;5575;5571,67;5573;5575,09;5571,09;5620
3/12/21 14:50;5574;5574,5;5574;5574,5;5571,55;5572,17;5575,1;5571,05;5620
3/12/21 14:49;5573,5;5574;5573;5574;5571,5;5571,83;5575,17;5571,01;5620
3/12/21 14:49;5573;5573,5;5572;5573,5;5573,67;5572;5575,29;5570,98;5620
3/12/21 14:48;5572,5;5573;5571,5;5573;5574,21;5573;5575,48;5570,96;5620
3/12/21 14:48;5572,5;5572,5;5572;5572;5574,76;5573,83;5575,74;5570,94;5620
3/12/21 14:48;5573;5573;5572,5;5572,5;5575,33;5574,33;5576,13;5570,93;5620
3/12/21 14:48;5573,5;5573,5;5573;5573;5575,91;5574,83;5576,51;5570,91;5620
3/12/21 14:47;5574;5575;5573,5;5573,5;5576,52;5575;5576,88;5570,89;5620
3/12/21 14:47;5574,5;5574,5;5574;5574;5577,14;5575,5;5577,24;5570,86;5620
3/12/21 14:47;5575;5575;5574,5;5574,5;5577,81;5576;5577,58;5570,83;5620
3/12/21 14:47;5575,5;5575,5;5575;5575;5578,51;5576,5;5577,91;5570,8;5620
3/12/21 14:47;5576;5576;5575,5;5575,5;5579,26;5577;5578,21;5570,75;5620
3/12/21 14:46;5576,5;5576,5;5576;5576;5579,97;5577,83;5578,5;5570,71;5620
3/12/21 14:46;5577;5577;5576,5;5576,5;5580,64;5578,5;5578,76;5570,65;5620
3/12/21 14:46;5577,5;5577,5;5577;5577;5581,23;5579,17;5579;5570,59;5620
3/12/21 14:45;5578;5579;5577,5;5577,5;5581,74;5579,33;5579,21;5570,53;5620
3/12/21 14:45;5578,5;5579;5578;5578;5582,15;5579,67;5579,39;5570,46;5620
3/12/21 14:44;5579;5579,5;5578,5;5578,5;5582,47;5580;5579,54;5570,38;5620
3/12/21 14:44;5579,5;5579,5;5579;5579;5582,69;5580,83;5579,64;5570,3;5620
3/12/21 14:44;5580;5580;5579,5;5579,5;5582,82;5581,33;5579,71;5570,21;5620
3/12/21 14:44;5580,5;5580,5;5580;5580;5582,88;5581,5;5579,73;5570,12;5620
3/12/21 14:43;5581;5582;5580,5;5580,5;5582,94;5581,67;5579,71;5570,02;5620
3/12/21 14:43;5581;5581,5;5580;5581,5;5583;5582,17;5579,62;5569,92;5620
3/12/21 14:43;5581;5581;5580,5;5580,5;5580,23;5582,67;5579,43;5569,8;5620
3/12/21 14:43;5581,5;5582,5;5581;5581;5579,7;5582,5;5579,31;5569,69;5620
3/12/21 14:42;5582;5583;5581,5;5581,5;5579,08;5581,5;5579,14;5569,58;5620
3/12/21 14:42;5582;5582,5;5582;5582,5;5578,52;5580,83;5578,89;5569,46;5620
3/12/21 14:42;5581,5;5582;5581,5;5582;5578,04;5580,33;5578,51;5569,33;5620
3/12/21 14:42;5581;5581,5;5581;5581,5;5577,66;5579,83;5578,14;5569,2;5620
3/12/21 14:42;5580,5;5581;5580;5581;5577,37;5579,5;5577,78;5569,08;5620
3/12/21 14:42;5580;5580,5;5580;5580,5;5577,17;5579;5577,45;5568,96;5620
3/12/21 14:42;5579,5;5580;5579,5;5580;5577,05;5578,17;5577,12;5568,84;5620
3/12/21 14:42;5579;5579,5;5579;5579,5;5577;5577,67;5576,82;5568,73;5620
3/12/21 14:42;5578,5;5579;5578,5;5579;5579,45;5577,5;5576,54;5568,62;5620
3/12/21 14:41;5578;5578,5;5577;5578,5;5579,5;5578,83;5576,28;5568,52;5620
3/12/21 14:41;5578;5578;5577,5;5577,5;5577,5;5579;5576,05;5568,42;5620
3/12/21 14:41;5578,5;5579,5;5578;5578;5577;5578;5575,89;5568,32;5620
3/12/21 14:41;5578,5;5579;5578,5;5579;5576,5;5577,17;5575,67;5568,23;5620
3/12/21 14:41;5578;5578,5;5578;5578,5;5576;5576,67;5575,32;5568,12;5620
3/12/21 14:41;5577,5;5578;5577,5;5578;5575,96;5576,5;5574,99;5568,02;5620
3/12/21 14:41;5577;5577,5;5576;5577,5;5575,44;5576,67;5574,67;5567,91;5620
3/12/21 14:41;5577;5578;5576,5;5576,5;5574,8;5576,33;5574,37;5567,82;5620
3/12/21 14:41;5577;5577,5;5577;5577,5;5574,13;5575,83;5574,15;5567,73;5620
3/12/21 14:41;5576,5;5577;5576,5;5577;5573,41;5575,33;5573,8;5567,63;5620
3/12/21 14:41;5576;5576,5;5575,5;5576,5;5572,74;5575;5573,46;5567,54;5620
